SE,NewKPI1,NewKPI2,NewKPI3,KPI0012,KPI0017,KPI0068,KPI0077,KPI0116,KPI3226,TS,SI,IT,TSI,MarketArea,ReportYearNumber
0.156374899,332.1128978,29.76725836,115.3066386,0.662928152,220.7257315,21.75,47916.41667,125.9487179,0.118779811,9886.090434,3432.362502,38294.82188,1139931.857,Ford - Great Lakes,2009
0.802884615,298.71,107.04,29.71,0.693208699,193.0750408,25.83333333,47982.75,113.3133047,0.100738628,31973.9184,3180.1584,8874.6741,949945.1157,Ford - Great Lakes,2010
0.768867925,351,92.49,31.57,0.697356262,240.1388749,30.41666667,55730.08333,72.03971119,0.093336646,32463.99,2919.9093,11081.07,1024888.164,Ford - Great Lakes,2011
0.78227031,341.5241594,223.0499233,92.59594413,0.895103829,556.7839828,31.25,63908.08333,38.17094017,0.138339785,76176.93756,20653.51824,31623.75198,7053675.454,Ford - West,2008
1.111428424,594.2247559,178.9916397,-52.60730531,0.881710098,537.7278611,27.83333333,54929.41667,93.92237443,0.14556634,106361.2634,-9416.267838,-31260.56316,-5595379.457,Ford - West,2009
1.5703125,825.65,178.22,21.33,0.985862455,628.0854256,39.66666667,83147.41667,84.87030717,0.119920942,147147.343,3801.4326,17611.1145,3138652.826,Ford - West,2010
1.47601476,708.62,124.7,31.22,1.010110873,666.7140193,35.58333333,70977.16667,67.54,0.115558567,88364.914,3893.134,22123.1164,2758752.615,Ford - West,2011
1.196875,510.01,118.63,45.71,0.82034946,676.7229492,34.33333333,99979.25,89.18518519,0.122953611,60502.4863,5422.5773,23312.5571,2765568.649,Ford - West,2012
1.366371957,522.9263748,50.93256461,93.1202629,0.900491947,327.2347007,4,11071.66667,138.8809524,0.128647528,26633.98137,4742.853807,48695.0415,2480163.347,Ford - West,2009
1.164179104,365.52,119.85,33.5,0.830419915,309.3863319,7,21510.41667,68.67105263,0.102936526,43807.572,4014.975,12244.92,1467553.662,Ford - West,2010
1.375,575.96,174.33,33.5,0.818540002,367.9141414,7.916666667,23016.33333,90.96296296,0.114460141,100407.1068,5840.055,19294.66,3363638.078,Ford - West,2011
2.916666667,1435.25,456.25,18,0.804976032,387.4711538,9.416666667,26301.66667,132,0.124668007,654832.8125,8212.5,25834.5,11786990.63,Ford - West,2012
0.985057214,-339.5979727,41.96167742,156.5003959,1.056481693,308.0336427,48.33333333,71296.25,122.4864865,0.134683942,-14250.10058,6567.019129,-53147.21717,-2230146.383,Ford - Northeast,2008
0.511118117,510.3029811,168.969773,32.66376641,0.975419395,383.5671855,47.25,75252,70.37541528,0.120314175,86225.77888,5519.189196,16668.41737,2816458.7,Ford - Northeast,2009
1.025500911,18.88,100.39,78.43,0.984507525,371.1478636,52.75,84424.08333,68.79264214,0.112979214,1895.3632,7873.5877,1480.7584,148653.3358,Ford - Northeast,2010
1.207885305,10.46,103.4536139,74.63,0.930466126,440.323909,63.33333333,107746.3333,74.63408521,0.109378047,1082.124801,7720.743205,780.6298,80758.97393,Ford - Northeast,2011
0.983483483,4.5,88.78,55.5,0.914953408,431.1778544,61.25,120031.4167,79.53417722,0.107856144,399.51,4927.29,249.75,22172.805,Ford - Northeast,2012
0.784090909,400.94,83.42,56.57,0.603083495,311.9660403,69.25,194849.5,75.94549266,0.155055858,33446.4148,4719.0694,22681.1758,1892063.685,Ford - West,2010
0.873684211,385.74,119.87,52.78,0.579977797,444.8973582,92.41666667,260524.75,110,0.139938081,46238.6538,6326.7386,20359.3572,2440476.148,Ford - West,2012
2.734614542,487.8372981,82.31979464,130.7187279,0.731493875,433.7769882,87.58333333,188486.75,174.4096386,0.124025719,40158.6662,10760.73884,63769.47103,5249489.759,Ford - West,2008
0.309386793,1086.74127,238.829345,52.71800111,0.60187832,497.2712028,88.41666667,263298.3333,103.9076923,0.150861673,259545.7057,12590.60567,57290.82748,13682730.8,Ford - West,2009
2.073921971,602.28,155.89,28.65,0.473191659,531.6324623,109.0833333,380319,49.74177215,0.148703703,93889.4292,4466.2485,17255.322,2689932.147,Ford - West,2010
1.943661972,547.34,224.34,30.53,0.454702992,564.8998904,109.75,359138.4167,106.5972222,0.145751833,122790.2556,6849.1002,16710.2902,3748786.503,Ford - West,2011
1.527131783,415.51,121.1,32.25,0.510859663,608.1089965,121,324826.5,71.3608522,0.130725053,50318.261,3905.475,13400.1975,1622763.917,Ford - West,2012
1.633163317,29.17528378,34.22582044,30.97732626,1.176324906,198.973902,11.5,24289.66667,121,0.103446641,998.5480239,1060.224406,903.7722844,30932.34792,Ford - Great Lakes,2008
0.836068469,457.9601209,72.05392872,39.9593672,0.843279792,225.8993671,15.25,34568,62.59223301,0.12782372,32997.82591,2879.229396,18299.79663,1318572.242,Ford - Great Lakes,2009
2.825,920.39,223.56,20,0.672451458,258.6957114,18.91666667,45124.66667,61.4,0.120565773,205762.3884,4471.2,18407.8,4115247.768,Ford - Great Lakes,2010
2.777777778,728.16,294.81,20.8,0.52182999,292.8930595,22.75,61129.08333,94.32960894,0.129569737,214668.8496,6132.048,15145.728,4465112.072,Ford - Great Lakes,2011
3.00877193,716.18,348.99,28.5,0.485122079,330.369395,28.66666667,89718.83333,106.6666667,0.122694664,249939.6582,9946.215,20411.13,7123280.259,Ford - Great Lakes,2012
0.061438866,42.38880238,169.4302539,79.39202706,1.079885133,156.4841843,73.75,101377.3333,55.61111111,0.106993148,7181.94555,13451.4113,3365.332946,570189.2154,Ford - Northeast,2008
0.732090131,706.4851216,148.0822055,4.254456716,0.938223172,134.8920527,54.75,104068.0833,70.74897119,0.125960599,104617.875,630.0093337,3005.71037,445092.2207,Ford - Northeast,2009
0.682191781,94.61,93,40.56,0.973084619,174.8372188,59.5,112434.1667,86.22530864,0.119361306,8798.73,3772.08,3837.3816,356876.4888,Ford - Northeast,2010
0.83033419,189.19,83.65,48,1.023734305,251.0249827,52.16666667,108883.8333,76.24836601,0.123054699,15825.7435,4015.2,9081.12,759635.688,Ford - Northeast,2011
0.657848325,-19.72,81.75,63,1.022684258,255.1607233,47.91666667,77337.25,115.5,0.116687565,-1612.11,5150.25,-1242.36,-101562.93,Ford - Northeast,2012
0.080811154,753.4577243,81.26340909,57.16499554,1.006894079,209.4342376,85.16666667,205548.8333,125.9009901,0.148818277,61228.54328,4645.422418,43071.40745,3500129.404,Ford - Southeast,2008
0.415967848,926.1677439,139.254925,14.0228782,0.873811125,279.6813843,79.91666667,192082.8333,95.52098408,0.154349354,128973.4197,1952.754852,12987.53747,1808578.556,Ford - Southeast,2009
1.425333333,723.79,141.13,39.47,0.765263016,308.9033509,90.33333333,214191.25,71.33609959,0.137192522,102148.4827,5570.4011,28567.9913,4031800.612,Ford - Southeast,2010
1.584672435,665.18,130.8,48.83,0.702830863,315.472457,107.9166667,266726.4167,74.31900452,0.131310407,87005.544,6386.964,32480.7394,4248480.714,Ford - Southeast,2011
1.381156317,768.83,123.49,49.16,0.678771117,391.0427978,109.3333333,284982.25,79.3814433,0.125421923,94942.8167,6070.7684,37795.6828,4667388.869,Ford - Southeast,2012
0.287897643,570.8010831,99.59332972,1.301764253,1.097909213,171.1205991,8.833333333,15123.41667,163.0588235,0.135359609,56847.98047,129.6470365,743.0484456,74002.66884,Ford - Great Lakes,2008
1.223588155,-735.7311673,-23.58843095,156.4470406,0.939859102,229.4035088,22.83333333,31555.75,59.94674556,0.100362044,17354.74384,-3690.340215,-115102.9638,2715098.314,Ford - Great Lakes,2009
0.986842105,418.09,84.85,76,0.684784356,273.9445115,18.58333333,34582.83333,51.51006711,0.133362824,35474.9365,6448.6,31774.84,2696095.174,Ford - Great Lakes,2010
0.913857678,476.3,59.98,57.2,0.761161878,307.2383163,20.5,46472.58333,56.98802395,0.124977454,28568.474,3430.856,27244.36,1634116.713,Ford - Great Lakes,2011
0.739413681,555.04,90.36,51.17,0.855977535,346.6730468,18.91666667,38729.75,124.8648649,0.123983088,50153.4144,4623.7212,28401.3968,2566350.215,Ford - Great Lakes,2012
2.107082121,226.5308969,64.56340754,77.26531445,0.915294367,395.0285563,8.5,21144.58333,99.03225806,0.129945083,14625.60662,4988.511986,17502.98098,1130052.094,Ford - Central,2009
0.464912281,50.07,35.22,28.5,0.902589403,385.0116861,6.666666667,18578.5,36.84,0.134676985,1763.4654,1003.77,1426.995,50258.7639,Ford - Central,2010
0.642335766,33.8,46.27,71,0.838367223,403.1291274,7.666666667,23019.58333,51.74157303,0.122594922,1563.926,3285.17,2399.8,111038.746,Ford - Central,2011
0.76433121,19.78,46.87274252,78.5,0.768626532,483.4086082,11.16666667,33493.66667,70.88888889,0.109571405,927.142847,3679.510288,1552.73,72780.71349,Ford - Central,2012
0.067611413,-105.3229235,7.468777615,104.9749198,0.890527805,319.2878588,32.16666667,74345.33333,102.2608696,0.166286231,-786.6334934,784.0343311,-11056.26545,-82576.78788,Ford - Northeast,2008
1.09342177,819.7423762,252.8310489,92.90699497,0.791908843,383.5181135,38.83333333,98090.5,110.52,0.168889461,207256.3248,23489.77299,76159.80082,19255562.33,Ford - Northeast,2009
1.498381877,647.88,171.28,30.9,0.751232112,425.8099758,39,110507.5833,86.13669065,0.16468019,110968.8864,5292.552,20019.492,3428938.59,Ford - Northeast,2010
1.41011236,497.12,130.98,42.11,0.755769467,483.1247247,42,117936,84.89389068,0.159821421,65112.7776,5515.5678,20933.7232,2741899.065,Ford - Northeast,2011
1.208651399,472.94,156.03,49.13,0.799385388,472.1749735,39.58333333,105695.5,128.0449438,0.152356764,73792.8282,7665.7539,23235.5422,3625441.649,Ford - Northeast,2012
0.59173062,-4.116326287,-34.69138203,22.88579028,1.201654992,176.2902922,6.5,9087.083333,65.15384615,0.105177987,142.8010478,-793.9396937,-94.20538013,3268.114831,Ford - Great Lakes,2008
1.847747776,792.496794,151.1865991,117.8570222,1.111372566,119.3366526,7.083333333,11189.33333,54.17647059,0.106458555,119814.8951,17818.40237,93401.31224,14121026.75,Ford - Great Lakes,2009
0.703703704,369.65,60.83,81,0.869665081,189.6277895,9.916666667,17159.08333,62.17721519,0.098631323,22485.8095,4927.23,29941.65,1821350.57,Ford - Great Lakes,2010
0.539906103,187.07,50.29,112.5,0.932665722,154.0956633,10.41666667,19468.25,54.17647059,0.101907503,9407.7503,5657.625,21045.375,1058371.909,Ford - Great Lakes,2011
0.765550239,499.36,73.35,69.67,0.765305999,186.7134935,14.33333333,26529.75,81.96774194,0.082141306,36628.056,5110.2945,34790.4112,2551876.662,Ford - Great Lakes,2012
0.911003391,-102.7411737,-71.64794105,139.0776002,0.600037308,423.0672311,14.66666667,14697.33333,119.3888889,0.100152821,7361.193557,-9964.623701,-14288.99588,1023777.134,Ford - Northeast,2009
0.782608696,-181.92,87.28,46,0.77056116,500.5097365,18.25,23611.75,34.68926554,0.075854107,-15877.9776,4014.88,-8368.32,-730386.9696,Ford - Northeast,2010
0.940298507,-139.18,137.54,46,0.690953372,546.1215772,21.33333333,26222.41667,61.06989247,0.080235696,-19142.8172,6326.84,-6402.28,-880569.5912,Ford - Northeast,2011
0.975609756,-180.82,166.18,41,0.699245143,591.8080134,18,29609,83.34117647,0.087288688,-30048.6676,6813.38,-7413.62,-1231995.372,Ford - Northeast,2012
0.139579651,767.8368933,176.4671389,49.28389767,0.63543028,128.2453163,108.75,283557.75,73.6,0.172980144,135497.9797,8696.988416,37841.99488,6677868.566,Ford - Central,2008
1.594475465,-90.28894955,22.49835208,114.5908757,0.596890581,201.0671741,135.0833333,375630.1667,71.4144385,0.169451567,-2031.352576,2578.105867,-10346.28979,-232774.4705,Ford - Central,2009
1.854497354,940.43,221.12,28.35,0.507672923,238.5860747,175.1666667,465833.75,74.00892857,0.154299753,207947.8816,6268.752,26661.1905,5895322.443,Ford - Central,2010
2.108677338,744.44,170.45,30.68,0.437121405,291.7544472,209.0833333,619106.5,73.51265412,0.155979953,126889.798,5229.406,22839.4192,3892979.003,Ford - Central,2011
1.841570752,591.5,168.78,33.57,0.377078176,390.5518184,227.25,739759.5833,97.85892116,0.157364676,99833.37,5665.9446,19856.655,3351406.231,Ford - Central,2012
0.207481397,337.6967179,61.90134523,102.6969594,0.975546078,65.50794001,6.916666667,16027.16667,163.0588235,0.137535269,20903.88112,6357.079938,34680.42613,2146765.03,Ford - Great Lakes,2008
0.053442272,276.4286024,69.32631345,70.70288418,0.762084826,146.2527218,13.33333333,37678.16667,111.8527132,0.131365452,19163.77594,4901.57031,19544.29946,1354934.23,Ford - Great Lakes,2009
0.855555556,466.69,107.47,72,0.771194601,307.2643159,27.08333333,58675.66667,93.90588235,0.101755346,50155.1743,7737.84,33601.68,3611172.55,Ford - Great Lakes,2010
1.403153153,1268.41,174.19,92.2,0.76102916,499.9210183,52.16666667,125639.75,102.1151386,0.101514384,220944.3379,16060.318,116947.402,20371067.95,Ford - Great Lakes,2011
1.567058824,907.87,243.91,53.13,0.838581457,490.9497803,56,141769.0833,128.3333333,0.102829787,221438.5717,12958.9383,48235.1331,11765031.31,Ford - Great Lakes,2012
0.440288012,499.5092758,109.6420966,77.15165316,0.967295682,93.30042637,4.916666667,4422.166667,221.76,0.132107142,54767.24427,8459.069009,38537.9664,4225383.434,Ford - Southeast,2008
1.176444195,93.07987649,-59.38576159,135.1947896,0.724578729,156.8647626,11.91666667,10535.08333,204.6666667,0.103317558,-5527.619354,-8028.645543,12583.91432,-747305.3356,Ford - Southeast,2009
0.62,251.2,76.65,50,0.750031996,167.2410359,12.75,20658,95.9375,0.108908555,19254.48,3832.5,12560,962724,Ford - Southeast,2010
0.7,211.03,77.21,34.67,0.710211711,201.4583878,15.5,28295.5,93.19642857,0.097667012,16293.6263,2676.8707,7316.4101,564900.0238,Ford - Southeast,2011
0.701923077,130.22,91.25,104,0.71215946,212.5671429,21.5,25654.25,109.6271186,0.075947428,11882.575,9490,13542.88,1235787.8,Ford - Southeast,2012
1.978993001,617.5770381,119.9170649,88.95910374,2.041602496,70.98245083,2.25,4460.666667,831.6,0.109190675,74058.02576,10667.71462,54939.0998,6588135.596,Ford - Northeast,2008
0.88976385,1291.038046,136.6410886,15.52307363,1.239335519,103.2170044,3.833333333,6551.583333,330.6153846,0.171073402,176408.844,2121.089679,20040.87865,2738407.475,Ford - Northeast,2009
0.380368098,593.44,87.33,54.33,1.192833384,147.9431644,5.666666667,11823.33333,190.047619,0.15692427,51825.1152,4744.6389,32241.5952,2815658.509,Ford - Northeast,2010
0.456521739,209.72,78.76,63.33,1.044506755,192.815055,7,17353.16667,119.3888889,0.150014891,16517.5472,4987.8708,13281.5676,1046056.264,Ford - Northeast,2011
0.454054054,231.04,110.49,61.67,1.036527974,193.7222565,7.25,17223.25,203.28,0.141853541,25527.6096,6813.9183,14248.2368,1574287.684,Ford - Northeast,2012
0.169073084,-116.2665398,97.63846687,55.26629636,0.727147955,209.2196513,25.58333333,36841.08333,311.2765957,0.151692821,-11352.08669,5396.116446,-6425.621045,-627387.7876,Ford - Central,2008
0.882149396,376.3041237,112.60195,54.15103051,0.625583755,391.6082775,29.33333333,90160.41667,90.70454545,0.167918482,42372.57812,6097.51163,20377.25608,2294518.771,Ford - Central,2009
0.82295082,315.8,53.85,25.42,0.591994146,520.4892483,38.5,138893.6667,99.18461538,0.149507308,17005.83,1368.867,8027.636,432288.1986,Ford - Central,2010
0.943573668,337.05,97.85,25.54,0.546168385,571.5264463,49.08333333,163153.75,116.7046005,0.143575453,32980.3425,2499.089,8608.257,842317.9475,Ford - Central,2011
0.878612717,443.31,129.75,31.45,0.552852044,638.3892707,54.75,182991.3333,133.8504673,0.149185058,57519.4725,4080.6375,13942.0995,1808987.41,Ford - Central,2012
0.27389026,378.999182,41.79354771,33.86400285,0.823165391,171.6992532,21,49546.25,121.372093,0.148909328,15839.72039,1415.296819,12834.42938,536396.3366,Ford - Central,2009
0.6171875,251.64,63.68,96,0.829809315,206.9806671,19.66666667,48654.91667,82.40526316,0.154837993,16024.4352,6113.28,24157.44,1538345.779,Ford - Central,2010
0.606321839,287.66,60.5,92,0.844310669,405.6803385,20.08333333,42209.91667,86.95375723,0.161139045,17403.43,5566,26464.72,1601115.56,Ford - Central,2011
0.51187905,267.65,38.63,154.33,0.811413517,441.2599063,28.58333333,58677.16667,61.6,0.128757336,10339.3195,5961.7679,41306.4245,1595667.178,Ford - Central,2012
0.048401395,109.0579243,-58.43528316,49.89528266,1.116152752,71.6831009,10.91666667,27727.33333,350.4827586,0.19884658,-6372.830687,-2915.644971,5441.475959,-317974.1885,Ford - West,2008
0.883705907,634.4487735,57.56202854,130.8554774,0.856350703,113.3047752,23.08333333,65524.83333,133.4782609,0.179569938,36520.15841,7532.306725,83021.09714,4778862.763,Ford - West,2009
0.401785714,183.04,38.18,78.4,0.839346328,169.1096611,26.25,75179.41667,85.12272727,0.165088437,6988.4672,2993.312,14350.336,547895.8285,Ford - West,2010
0.486754967,182.48,60.07,106,0.728411157,235.5679571,37.25,100618.1667,106.3464052,0.145466449,10961.5736,6367.42,19342.88,1161926.802,Ford - West,2011
0.590811966,256.26,49.91,93.6,0.617836706,208.5838279,45.83333333,143939.0833,73.92,0.156269844,12789.9366,4671.576,23985.936,1197138.066,Ford - West,2012
0.898821746,424.4192544,200.5711491,109.1925925,1.103932593,42.31048463,12.58333333,22795.25,443.6666667,0.144877263,85126.25756,21900.88375,46343.43869,9295156.752,Ford - Southeast,2008
2.347605395,-231.0506477,-86.07606784,128.4209177,0.753732403,127.639346,30.33333333,63696.83333,144.5582524,0.146899464,19887.93123,-11053.96762,-29671.73621,2554026.379,Ford - Southeast,2009
1.3,861.52,130.36,38.89,0.696966133,206.7242907,41.33333333,84906.58333,81.71942446,0.125668703,112307.7472,5069.7004,33504.5128,4367648.289,Ford - Southeast,2010
1.585427136,1034.46,154.32,38.27,0.519373716,304.160337,64.5,124039.9167,93.85428571,0.122024653,159637.8672,5905.8264,39588.7842,6109341.178,Ford - Southeast,2011
1.309615385,949.41,91.95,40,0.546006931,356.3643213,69.58333333,131260.1667,57.21362229,0.116402554,87298.2495,3678,37976.4,3491929.98,Ford - Southeast,2012
0.008256279,537.1239314,73.50244599,107.1913854,1.159201398,92.60672269,15.66666667,28345.58333,36.6146789,0.097885432,39479.92276,7878.829016,57575.05834,4231907.616,Ford - Great Lakes,2009
0.715328467,282.55,122.55,68.5,1.054905248,120.9496164,12.41666667,23810.75,88.6185567,0.088411309,34626.5025,8394.675,19354.675,2371915.421,Ford - Great Lakes,2010
0.490322581,266.98,94.63,54,0.799852073,139.787717,13.91666667,33257.16667,74.74782609,0.135835119,25264.3174,5110.02,14416.92,1364273.14,Ford - Great Lakes,2011
0.369791667,323.8,131.17,64,1.089199,164.4245202,13.25,25796.41667,96.8,0.1123282,42472.846,8394.88,20723.2,2718262.144,Ford - Great Lakes,2012
0.905104095,-175.5296811,-79.37611305,84.668146,1.020602757,84.12475149,9.916666667,23374.58333,218.3291139,0.164181013,13932.86381,-6720.628329,-14861.77267,1179669.747,Ford - Northeast,2008
0.58521751,163.2899112,34.48872049,54.11491137,0.790280587,202.2344152,21.41666667,47314.25,157.0697674,0.153776624,5631.660106,1866.354053,8836.419072,304756.7875,Ford - Northeast,2009
1.4375,754.83,243.33,20.57,0.754148988,265.5175701,33.5,76729.33333,138.5243902,0.126855588,183672.7839,5005.2981,15526.8531,3778149.165,Ford - Northeast,2010
1.034013605,730.36,161.17,25.67,0.884741298,247.4486715,32,63934.91667,144.1314554,0.108594157,117712.1212,4137.2339,18748.3412,3021670.151,Ford - Northeast,2011
0.848484848,632.53,88.48,27.5,0.90642479,238.1085165,32.41666667,64548.5,111.0576923,0.111389613,55966.2544,2433.2,17394.575,1539071.996,Ford - Northeast,2012
1.491581898,-56.68575991,59.10224321,93.31842804,1.371602286,53.80560243,6.25,10774.91667,205.3333333,0.141625189,-3350.255569,5515.32843,-5289.826007,-312640.5832,Ford - Great Lakes,2008
2.342336618,-103.3311264,59.82551513,139.5236079,0.99299096,159.0821068,20,37415.83333,58.56069364,0.129890465,-6181.837866,8347.071715,-14417.13156,-862512.3225,Ford - Great Lakes,2009
0.870503597,288.99,77.46,55.6,0.888482264,218.3970794,22.66666667,53817.41667,64.0989011,0.133736422,22385.1654,4306.776,16067.844,1244615.196,Ford - Great Lakes,2010
0.891156463,420.99,76.78,51.5,0.891303826,232.7145568,23.58333333,58317.66667,79.94791667,0.132054864,32323.6122,3954.17,21680.985,1664666.028,Ford - Great Lakes,2011
0.884868421,404.03,80.44,50.67,0.873780979,256.7342617,23.66666667,65181.75,75.70949721,0.14001011,32500.1732,4075.8948,20472.2001,1646783.776,Ford - Great Lakes,2012
0.322309618,389.222617,9.26484374,73.01230063,0.771302263,169.9893922,20.41666667,40832.75,83.72727273,0.152126703,3606.086727,676.4475564,28418.03872,263288.6882,Ford - Northeast,2009
1.222614841,708.7,172.83,47.17,0.651896712,209.875326,29.08333333,73055,99.45070423,0.146811521,122484.621,8152.3911,33429.379,5777599.573,Ford - Northeast,2010
1.251655629,824.15,137.16,40.25,0.664355869,242.1455022,31.5,76584.16667,110.6971154,0.152329113,113040.414,5520.69,33172.0375,4549876.664,Ford - Northeast,2011
1.128378378,986.52,172.64,42.29,0.802616798,273.6404143,27.91666667,68896.41667,160.5333333,0.14463078,170312.8128,7300.9456,41719.9308,7202528.853,Ford - Northeast,2012
0.412312389,392.3184388,137.5704336,133.2198051,0.796040251,119.0769231,5.083333333,11518.83333,146.2514374,0.203311041,53971.41773,18327.10635,52264.58595,7190061.752,Ford - Northeast,2008
0.115314859,301.9467087,234.0480575,68.34688193,0.789585998,151.2807538,9.916666667,22247.5,97.52179742,0.160437397,70670.04064,15996.45495,20637.11605,4830076.924,Ford - Northeast,2009
0.788990826,186.29,170.4732951,55.31771869,0.710029689,197.7178263,14.58333333,29107.66667,121.3563306,0.133459283,31757.47014,9430.193782,10305.13781,1756750.8,Ford - Northeast,2010
0.895104895,180.07,13.46237182,286,0.727356192,215.5718361,21.91666667,41147.41667,0,0.101083478,2424.169294,3850.238341,51500.02,693312.418,Ford - Northeast,2012
0.689097605,633.3272557,40.92703994,43.64733452,1.569289549,82.52070393,1.25,2346,231,0.125116085,25920.20989,1786.356203,27643.04659,1131348.072,Ford - Great Lakes,2008
0.074637134,522.5724989,99.0623936,109.0862011,1.596967941,173.4084052,3.5,6768.583333,95.9375,0.102124359,51767.28257,10806.34019,57005.4487,5647096.197,Ford - Great Lakes,2009
1.063291139,448.84,129.37,39.5,1.243327418,231.5678337,7.083333333,14131.58333,79.22580645,0.086230722,58066.4308,5110.115,17729.18,2293624.017,Ford - Great Lakes,2010
0.963414634,294.86,136.88,44,1.013592315,340.8651316,6.833333333,15190.75,129.515625,0.101122687,40360.4368,6022.72,12973.84,1775859.219,Ford - Great Lakes,2011
0.635897436,195.57,73,65,0.813557545,362.7256439,10.58333333,26163.75,84,0.091521757,14276.61,4745,12712.05,927979.65,Ford - Great Lakes,2012
0.258759699,-464.8535964,99.30038404,43.66094751,0.850091951,80.48963595,4.666666667,11083.33333,272.8,0.190049836,-46160.14064,4335.548855,-20295.94847,-2015395.478,Ford - Central,2008
0.155551886,396.1791368,151.4545051,-15.49355727,0.820942372,202.6302183,7.083333333,22010.83333,180.9107143,0.1879699,60003.11509,-2346.569049,-6138.224145,-929661.7001,Ford - Central,2009
0.298113208,104.09,48.21,66.25,0.861950047,225.4135752,7.666666667,22396.75,124.71875,0.185141498,5018.1789,3193.9125,6895.9625,332454.3521,Ford - Central,2010
0.401337793,92.44,57.51,77.75,0.719186736,287.6361886,19.41666667,43081.08333,133.9042553,0.139908484,5316.2244,4471.4025,7187.21,413336.4471,Ford - Central,2011
0.361643836,76.56,63,91.25,0.682440998,333.4226777,21.25,47911.08333,152.4752475,0.142920311,4823.28,5748.75,6986.1,440124.3,Ford - Central,2012
1.672859378,123.0105443,-42.63256462,58.673673,0.743942225,89.25839499,3.333333333,7266.833333,133.0333333,0.12017325,-5244.254979,-2501.409156,7217.480452,-307699.7018,Ford - Central,2009
0.420454545,339.2,120.28,22,0.730957674,739.417456,12.5,23604.66667,160.173913,0.145753209,40798.976,2646.16,7462.4,897577.472,Ford - Central,2010
0.494117647,242.41,89.22,22.5,0.765977877,769.4787018,12.33333333,21253.75,104.6590909,0.151986229,21627.8202,2007.45,5454.225,486625.9545,Ford - Central,2011
0.577777778,274.46,101.39,30,0.800117771,731.2985639,12.91666667,23472.33333,99.64705882,0.132943343,27827.4994,3041.7,8233.8,834824.982,Ford - Central,2012
1.023537429,1792.101285,118.115339,29.33704601,0.975686723,131.990058,1,1595.25,547.5555556,0.145630943,211674.6508,3465.155135,52574.95785,6209908.97,Ford - Great Lakes,2008
0.879850078,724.3602276,157.2733907,17.18277158,1.14060185,501.2907376,10.33333333,13312.41667,158.7931034,0.095419453,113922.5891,2702.392748,12446.51633,1957505.826,Ford - Great Lakes,2009
3.703703704,1338.56,297.41,13.5,1.026184242,558.4432334,16.75,28930.5,61.4,0.092285901,398101.1296,4015.035,18070.56,5374365.25,Ford - Great Lakes,2010
4.409090909,1557.94,512.01,18,0.951613837,632.4710813,24.91666667,40747.66667,111.1312217,0.083990483,797680.8594,9216.18,28042.92,14358255.47,Ford - Great Lakes,2011
3.183486239,1451.12,411.88,21.8,0.881783826,803.7350649,29.33333333,59978.41667,109.3714286,0.095029255,597687.3056,8978.984,31634.416,13029583.26,Ford - Great Lakes,2012
0.928828208,122.1687593,198.7602668,90.93136063,0.871634289,236.9072165,1.5,2754.833333,246.4,0.147922588,24282.29519,18073.5415,11108.97151,2208022.141,Ford - Great Lakes,2008
1.704184694,117.4524087,217.0017262,3.430684287,0.821222825,718.0027322,7.166666667,11636,114.372549,0.143893665,25487.37543,744.4644123,402.942133,87439.13842,Ford - Great Lakes,2009
3.133333333,1114.4,340.67,10,0.809214209,835.8924419,7.833333333,14232.25,76.75,0.131655349,379642.648,3406.7,11144,3796426.48,Ford - Great Lakes,2010
2.444444444,955.46,243.33,21,0.778085898,759.7477341,12.58333333,26557.91667,85.70434783,0.119006284,232492.0818,5109.93,20064.66,4882333.718,Ford - Great Lakes,2012
2.825203252,1542,275.98,18.92,0.631885039,449.8444376,63.58333333,173013.6667,76.136,0.112050437,425561.16,5221.5416,29174.64,8051617.147,Ford - Central,2010
3.055350554,1294.51,309.54,20.21,0.650409854,600.5950643,79.66666667,219389.6667,82.91831357,0.104046369,400702.6254,6255.8034,26162.0471,8098200.059,Ford - Central,2011
3.320754717,1433.97,403.57,15.59,0.65399489,661.6377676,75.5,235041.5833,112.0405797,0.116202232,578707.2729,6291.6563,22355.5923,9022046.385,Ford - Central,2012
2.179745388,220.2607022,147.0492894,113.060683,1.067860097,67.74966443,0.583333333,1901.083333,359.3333333,0.142495758,32389.17974,16625.49309,24902.82543,3661942.783,Ford - West,2008
0.558936549,96.06547925,197.6371955,103.7056595,0.836527825,296.8464619,5.666666667,10990.66667,68.81034483,0.112133814,18986.1119,20496.0957,9962.533881,1968967.256,Ford - West,2009
0.611650485,68.1,42.52,103,0.795008491,472.9579895,9.583333333,18874,47.96875,0.1123129,2895.612,4379.56,7014.3,298248.036,Ford - West,2010
0.672727273,35.8,67.83,56.5,0.876681705,547.8938121,9.583333333,21607.66667,74.67567568,0.10920489,2428.314,3832.395,2022.7,137199.741,Ford - West,2011
0.553719008,14.6,51.28,121,0.891062555,562.0587302,11.83333333,23445.08333,81.05263158,0.104042351,748.688,6204.88,1766.6,90591.248,Ford - West,2012
1.158400574,-328.4032279,-6.630788674,121.9808969,0.795446598,51.90105315,1.583333333,3086.916667,308,0.165403453,2177.572404,-808.8295496,-40058.92028,265622.2349,Ford - Northeast,2008
1.177082362,116.1128021,119.5769037,54.41648421,0.725148326,234.9867211,9.416666667,21644.41667,81.16091954,0.14542534,13884.40936,6506.954692,6318.450462,755540.7424,Ford - Northeast,2009
